Id,Cone Latitude,Cone Longitude,Distance
420df84f-601a-423b-8190-fbe70c8327b3.png,30.620744680000000000,-96.339386370000000000,0.000025487224842300
f11178c2-5cef-456d-bdf4-a279f799eea7.png,30.620538969999900000,-96.339195169999900000,0.012841212474400000
6b288af0-7118-415a-b599-fb6310164225.png,30.620903729999900000,-96.338633229999900000,0.015615686195600000
9fc2abc0-3d11-4458-90a2-d6d0f9558fa1.png,30.620903729999900000,-96.338633229999900000,0.018274941896499900
886fce1b-4a3a-4864-87b9-85f999a71abd.png,30.620503200000000000,-96.340177530000000000,0.024938471553799900
98f7374c-14a5-4c1d-a202-bad3dce30f84.png,30.621032629999900000,-96.338730170000000000,0.008701031351910000
8ef49d7a-454f-4feb-bc8e-37b05ccb5e73.png,30.620004699999900000,-96.339590580000000000,0.000072612500198300
6ef23b51-3c46-4639-827f-9037a92692b5.png,30.620303379999900000,-96.339479879999900000,0.047322337097399900
400c8945-da8f-4cb5-a1d7-6567333c0402.png,30.620020769999900000,-96.339898270000000000,0.003957701276860000
05c1bc52-05c7-4132-a383-fd808a63cf05.png,30.620893999999900000,-96.338534729999900000,0.000651221608716000
7c0d13b0-515f-4134-8b39-d5583567d30d.png,30.620647500000000000,-96.339158670000000000,0.000131834973467000
6c01de10-0f15-4377-aceb-5931f117587e.png,30.621032629999900000,-96.338730170000000000,0.007220261435330000
1b4c9f0f-7885-4495-9003-242a8c8d56e8.png,30.620386629999900000,-96.340384579999900000,0.002330412708510000
07744639-9bf9-4a0c-8f9f-78e550116ae4.png,30.620122229999900000,-96.339716720000000000,0.024500003661100000
61efe084-a057-484b-863c-7614ebf585fb.png,30.620503200000000000,-96.340177530000000000,0.022865644163399900
bf22eb73-8229-4ef8-8cf5-4b46e9a7ea30.png,30.620744680000000000,-96.339386370000000000,0.014508234844599900
022a2bd9-b292-4998-8a1c-1466f98b9e02.png,30.620503200000000000,-96.340177530000000000,0.023889249104300000
b2230078-0cda-4acc-b751-5604877ac40a.png,30.620303379999900000,-96.339479879999900000,0.056915967073599900
b0ca35f8-bf31-4595-bf80-b2476ee71a77.png,30.620122229999900000,-96.339716720000000000,0.029436679633999900
e727ee1c-fd6b-4b5a-b7c6-f500f0dd6da9.png,30.620893999999900000,-96.338534729999900000,0.000349558537443000
5120d2a4-af56-4cb7-9c43-8512398be289.png,30.620386629999900000,-96.340384579999900000,0.000727881661148000
653e68d6-9dff-4946-a2a4-cb98eb017a3e.png,30.620903729999900000,-96.338633229999900000,0.024266994279100000
a84c3e8a-4624-4ba9-90d2-77cc23eb2f50.png,30.620997679999900000,-96.338668380000000000,0.004721356006230000
196be893-f624-4c05-b186-cdd05b194704.png,30.620903729999900000,-96.338633229999900000,0.000012426870172900
4afc6441-a5da-4e30-a35f-6a994b604eb3.png,30.620646199999900000,-96.339160750000000000,0.011388214298799900
216ea56a-78f5-402e-bdd1-4287eab9c33e.png,30.620303379999900000,-96.339479879999900000,0.046736769258499900
0e93441a-1420-4c09-b60f-ff8add1ad13e.png,30.620275180000000000,-96.339461479999900000,0.005918325909380000
081ade91-0c36-434f-931f-105fde0d90b3.png,30.620744680000000000,-96.339386370000000000,0.051818704977800000
9ed1966d-0dd5-440d-96ff-f22b835bfad6.png,30.620538969999900000,-96.339195169999900000,0.003610482454130000
2726bf6c-22b3-44f9-8d60-8226770887ba.png,30.620903729999900000,-96.338633229999900000,0.008452172650790000
fd68d6b5-bf8b-40f9-a31b-5520224486cb.png,30.620997679999900000,-96.338668380000000000,0.004237314511770000
73c523b9-f154-4109-b0a3-7253d6e5214d.png,30.620303379999900000,-96.339479879999900000,0.051574199375500000
77efa420-36db-4299-abbb-c5664c1e0f61.png,30.620997679999900000,-96.338668380000000000,0.000009201626248410
a7e60c51-abab-430d-bfae-8d2a71efc004.png,30.620903729999900000,-96.338633229999900000,0.000236149627648000
d8af3184-29b6-4310-8a60-6aa9b907f0ea.png,30.620997679999900000,-96.338668380000000000,0.003322688156410000
97c393b1-2344-4d44-9af4-316da186e7aa.png,30.620903729999900000,-96.338633229999900000,0.021541405970100000
80881ca3-a999-46e0-970b-fa6c4bacf7ea.png,30.620459799999900000,-96.340220480000000000,0.019302030007900000
5ae4fad5-d940-4f0c-b35c-44849f06f89e.png,30.620903729999900000,-96.338633229999900000,0.000253997337892000
6a916f0d-9f08-496b-8610-bbdbaef2e3de.png,30.620020769999900000,-96.339898270000000000,0.004334339985030000
7c69f6b4-a003-4d4d-a13f-92453d85db17.png,30.620800779999900000,-96.339625630000000000,0.000068395448549300
ef960067-d447-47e1-b97b-3cc2ef6c00fa.png,30.620303379999900000,-96.339479879999900000,0.048204068530999900
fe967dc3-12ad-4e7c-9a55-c2d9d764b135.png,30.620198349999900000,-96.339641549999900000,0.004788746264810000
0819b4ab-d0bb-4905-aa24-538f0b9dce7d.png,30.620893999999900000,-96.338534729999900000,0.000975681737406000
18ec40a5-2d30-4d3d-a315-d523b600e86b.png,30.620997679999900000,-96.338668380000000000,0.000016709136226100
0faf0aae-d29c-4fc9-8240-2a9a9dc2097e.png,30.620893999999900000,-96.338534729999900000,0.001111161882280000
5b128786-4675-4530-bde0-e8ad9f45510a.png,30.620744680000000000,-96.339386370000000000,0.028206860998900000
6e0d1293-91eb-4fea-9db6-c052007cf9b0.png,30.620459799999900000,-96.340220480000000000,0.000011086295730600
0755318c-ead9-4a1d-8c94-b6c758831098.png,30.620242269999900000,-96.339507929999900000,0.000492888473810000
7fd5e12c-5cbf-41bc-9621-f669e66065e3.png,30.620303379999900000,-96.339479879999900000,0.050486169508200000
e8f4020d-c0f5-421d-a3c5-95ff923e4659.png,30.620538969999900000,-96.339195169999900000,0.006371847205650000
7e769ebe-9f90-4fce-a51c-924f08ce831f.png,30.620020769999900000,-96.339898270000000000,0.004443473398850000
871614b1-6685-4d50-b0ec-500282c86db3.png,30.620459799999900000,-96.340220480000000000,0.000018477137885500
1a94a1a7-89cc-4c1b-b404-034f827d795b.png,30.620646199999900000,-96.339160750000000000,0.001340769142790000
2f77ecfa-ef22-45f6-9a4f-b3edf651f10d.png,30.620303379999900000,-96.339479879999900000,0.046728378333200000
a7f73fec-d0ef-4c87-bd2a-a7127818742e.png,30.620903729999900000,-96.338633229999900000,0.010572603957700000
05cebde2-9560-4785-8f0b-0d11364c035a.png,30.620004699999900000,-96.339590580000000000,0.018191794519699900
b2097ef3-a0bf-44db-b127-7e14a4ab67d4.png,30.620198349999900000,-96.339641549999900000,0.003722183098740000
c7e67cc4-0d81-4002-b989-aa725906ba91.png,30.620283400000000000,-96.339533799999900000,0.002689559762420000
d0736fa8-c4b7-44ca-a934-b6b2ffc815d4.png,30.620744680000000000,-96.339386370000000000,0.027478953738300000
93767163-624d-437d-95a4-66dafea46bdc.png,30.620385620000000000,-96.340385169999900000,0.000125787095418000
1a8c49cc-b7e1-47f0-a113-bccccfc905b9.png,30.621032629999900000,-96.338730170000000000,0.010164524544400000
0ff03106-c313-4c0e-ab66-f440280323ea.png,30.621032629999900000,-96.338730170000000000,0.006418840663440000
f83b3a11-da0d-43e1-9572-73d3d84664a6.png,30.620744680000000000,-96.339386370000000000,0.040957144306600000
02a83dce-d618-4768-b61f-da7b8c30d4e8.png,30.620744680000000000,-96.339386370000000000,0.027260092250299900
e60a89f8-32db-4b99-8e5b-43c4ad828ad5.png,30.620119580000000000,-96.339678320000000000,0.000899469632964000
b1bab50e-e870-4749-bbf5-9c3b5c3f535e.png,30.620303379999900000,-96.339479879999900000,0.042792407359499900
433ba9f8-4201-47e8-b347-496c2e387e62.png,30.620538969999900000,-96.339195169999900000,0.034149855681999900
03228817-347b-4b72-a82d-ad9a67a042f2.png,30.620744680000000000,-96.339386370000000000,0.048982693888999900
1ca3eb86-6241-4310-91b1-508f54683121.png,30.620503200000000000,-96.340177530000000000,0.022879951062400000
5f088f62-e51d-4716-a7de-a075bb84819d.png,30.621032629999900000,-96.338730170000000000,0.010221095780399900
ca67ceb5-4454-42d8-8cfb-d7a0ef875d38.png,30.620303379999900000,-96.339479879999900000,0.032509952453400000
1a733b1e-c377-4f01-83ff-06cba02de74a.png,30.620538969999900000,-96.339195169999900000,0.004720433004020000
1e9a9459-e161-4937-ac1b-71613edae05d.png,30.620004699999900000,-96.339590580000000000,0.016729006811900000
c1b7de2c-5282-4137-a581-5d3385a9f06d.png,30.620538969999900000,-96.339195169999900000,0.000557915298515000
ef5998d7-5acb-49a6-a553-a024145ea15d.png,30.620459799999900000,-96.340220480000000000,0.000004005153760600
0dc632bf-60f9-4558-90e5-fcadf562a401.png,30.620275180000000000,-96.339461479999900000,0.003436837764870000
649b0e83-a9e0-4add-bcdf-446463891a09.png,30.620903729999900000,-96.338633229999900000,0.020584212516200000
1a29cb09-43cd-404c-9ba8-de2f164356c5.png,30.620503200000000000,-96.340177530000000000,0.023493338787099900
3afcad13-a279-4b7b-bdef-f68a9608b40a.png,30.620303379999900000,-96.339479879999900000,0.064575929501799900
c426eead-6eaa-43b9-b467-039d803f6ace.png,30.620893999999900000,-96.338534729999900000,0.000697377020023000
8d415617-cdcf-4be9-b2af-1295573f078d.png,30.620800779999900000,-96.339625630000000000,0.002125691945150000
901b7b9c-df58-4f14-a404-ad70b750bea5.png,30.620081469999900000,-96.339639730000000000,0.000380227880816000
d0e836a3-d311-40e1-b1d7-70a947e06c37.png,30.620020769999900000,-96.339898270000000000,0.004371073701040000
0aa20b82-7e4d-4269-941b-50a28a5bb133.png,30.620020769999900000,-96.339898270000000000,0.004207253794640000
65c89751-66dc-4c7e-9c28-4cc0e02808cf.png,30.620677520000000000,-96.339139670000000000,0.001095658816400000
349f15d7-b67e-4610-9e4c-4a9d32259765.png,30.620283400000000000,-96.339533799999900000,0.013247057141600000
c6b22cb0-0d56-4aed-b530-bf3c9830cb0b.png,30.621032629999900000,-96.338730170000000000,0.010008933224100000
d4fd0867-5327-48b6-8e8f-da787ad394c8.png,30.620303379999900000,-96.339479879999900000,0.047749069665799900
7454c446-e51a-469f-897a-0d797d04d8ee.png,30.620198349999900000,-96.339641549999900000,0.008512968758489990
88d62a95-4b1f-4052-b8dd-5720a0775fce.png,30.620893999999900000,-96.338534729999900000,0.000664040486722000
10c1dde0-d61d-437f-bc42-6bde582aca0a.png,30.620303379999900000,-96.339479879999900000,0.062955687940000000
1a9a537b-faf0-4e8a-960b-6b0c2bdff121.png,30.621032629999900000,-96.338730170000000000,0.011072084838200000
f497014b-1dbf-41c8-842e-e26af53b1364.png,30.620744680000000000,-96.339386370000000000,0.000008412562267580
d846088a-4cbb-486f-b364-20584c8eea53.png,30.620903729999900000,-96.338633229999900000,0.001316924257790000
65f70d46-f0a5-45f2-a386-e14f365e26f6.png,30.621032629999900000,-96.338730170000000000,0.010121938072100000
6e019884-ce84-435e-8435-44ac6774aa36.png,30.620538969999900000,-96.339195169999900000,0.005178748924360000
d4f94b23-6aaa-4daf-82b1-d06c8a078b31.png,30.620744680000000000,-96.339386370000000000,0.051351761070400000
38527697-02ac-4d05-ab71-435c1b673313.png,30.620386629999900000,-96.340384579999900000,0.002222918149810000
d3507358-33c8-493c-8037-3a8757cb3dbb.png,30.620503200000000000,-96.340177530000000000,0.023003172748200000
a6acc336-4674-41f3-9e5b-c89e9bbed871.png,30.620744680000000000,-96.339386370000000000,0.051839762676699900
5282bfe6-9072-4cee-9898-d9102364f4e5.png,30.620283400000000000,-96.339533799999900000,0.008199088219480000
9837aa77-6a63-4e7c-bb5f-e30243b00d0b.png,30.620677520000000000,-96.339139670000000000,0.001962023376030000
794b99ad-8fc9-476d-8d82-bf83668478dd.png,30.620997679999900000,-96.338668380000000000,0.021134279882899900
2119478e-efe6-4253-9ae7-808318051a3e.png,30.620744680000000000,-96.339386370000000000,0.048940464953000000
5448d2d7-057c-4ee9-b36d-9c5967ca2809.png,30.620800779999900000,-96.339625630000000000,0.000046619072880900
cadd3df4-5cac-440b-b031-770cbba2f978.png,30.620538969999900000,-96.339195169999900000,0.034182440373799900
ae594965-72b8-42e7-9eae-f266eef394c6.png,30.620800779999900000,-96.339625630000000000,0.000016801016246000
97f76e37-8b38-4995-b5cb-40ea0c82cd98.png,30.621032629999900000,-96.338730170000000000,0.013609155828600000
ef844305-7a3a-4b46-9c66-1ad7d0a3a51f.png,30.620893999999900000,-96.338534729999900000,0.000558323906132000
735e378b-7203-4b4f-bd8a-4353a498db34.png,30.620997679999900000,-96.338668380000000000,0.001376193185790000
979e5859-fe90-4773-b5ad-0cc52bcb85a7.png,30.620242269999900000,-96.339507929999900000,0.000485297450877000
78f0b0df-e927-4f0b-a64e-9063b1c3bf08.png,30.620997679999900000,-96.338668380000000000,0.003465518889660000
ac07af3a-9bb6-48c1-bcca-4f6275e48413.png,30.620997679999900000,-96.338668380000000000,0.025991564843000000
3017abb0-0142-4a5f-a79f-993b433857a2.png,30.620119580000000000,-96.339678320000000000,0.008282998152250000
001c0f1c-7834-4a53-ab7f-494c7bb6cb36.png,30.620903729999900000,-96.338633229999900000,0.000253320049098000
65093a34-482d-46d8-9338-0e254df5aac9.png,30.620893999999900000,-96.338534729999900000,0.000669618639544000
d06d3a5e-86ee-472e-97a1-7c38b35abc32.png,30.620997679999900000,-96.338668380000000000,0.000016709136226100
ccdab1de-3cbd-4379-99e6-f9fa1b6d300e.png,30.620548800000000000,-96.339851679999900000,0.013935814312300000
691f47ae-0546-41b7-87e4-cdc014bc4e65.png,30.620503200000000000,-96.340177530000000000,0.023778488416400000
e6c57261-739f-4e4d-8d29-a7fd6c55e033.png,30.620744680000000000,-96.339386370000000000,0.040757941822600000
6aa175f8-5cc7-4205-9091-8526ebd28e8a.png,30.620198349999900000,-96.339641549999900000,0.000720926873166000
03677306-807a-47d2-b38f-06d2f3800d5c.png,30.620646199999900000,-96.339160750000000000,0.000027228061033200
efaffd66-76c9-4278-b7fb-76e57f1771ac.png,30.620122229999900000,-96.339716720000000000,0.029178033211800000
25e4d70e-e3fb-4f51-9b0a-7d30dae34295.png,30.620744680000000000,-96.339386370000000000,0.052356453126500000
52f9e7b0-a0ec-4e76-9e13-77c53a49d26d.png,30.620744680000000000,-96.339386370000000000,0.043792984977200000
b87f37b8-47b6-48de-8d0f-22a3563f8f1d.png,30.620459799999900000,-96.340220480000000000,0.021008481221500000
f7e33a80-3657-48e8-a520-a4958122c341.png,30.620283400000000000,-96.339533799999900000,0.010908322697800000
2a0d7a78-a4cf-4130-91b5-1e81c5cbe607.png,30.621032629999900000,-96.338730170000000000,0.008818293598080000
f1eff5e5-b100-4ab2-b9bb-10829aba53b2.png,30.620538969999900000,-96.339195169999900000,0.000462998773113000
65bc84aa-9502-49a7-8a0f-4e89a230a945.png,30.620303379999900000,-96.339479879999900000,0.048285453724900000
f48682ce-8a2c-4347-8056-275fd736ea12.png,30.620004699999900000,-96.339590580000000000,0.014866871422900000
a13fbfc3-f28f-4cf5-b5bc-1c27b3570758.png,30.620538969999900000,-96.339195169999900000,0.007433033761120000
f7f68226-0bc7-4a8f-af89-a04bcddbcc2c.png,30.620303379999900000,-96.339479879999900000,0.054697793789700000
52f9f296-8980-4a41-add1-f4d28a27da00.png,30.620386629999900000,-96.340384579999900000,0.000522822732660000
4eed94da-4d93-45cf-a3c0-1dce44178bf8.png,30.620893999999900000,-96.338534729999900000,0.000575871601648000
570444b8-cc26-4f2d-bc7f-4213f560d14b.png,30.620459799999900000,-96.340220480000000000,0.000000000000000000
efc8cd87-b0f6-422a-a480-8bda6da10724.png,30.620122229999900000,-96.339716720000000000,0.028517043277100000
f71b5826-5504-4275-964f-a67346efc717.png,30.620459799999900000,-96.340220480000000000,0.020751013651299900
5da000b4-a70b-4f06-8434-41c06fa43d50.png,30.620459799999900000,-96.340220480000000000,0.000007392705075650
e49d6c96-a5e8-41c9-bc84-eb5172eff4c8.png,30.620903729999900000,-96.338633229999900000,0.024266994279100000
f427bca1-b6c9-4839-995f-87cb7b4218a1.png,30.620548800000000000,-96.339851679999900000,0.031231641679000000
5c1098a1-7e61-4ebc-b253-b22894a340e1.png,30.620283400000000000,-96.339533799999900000,0.014109830943299900
a88236ee-1aa9-4acc-a219-c067fa1f42f6.png,30.620503200000000000,-96.340177530000000000,0.024974686876200000
824afbe7-faa2-4519-a4c0-6e51557076cb.png,30.620997679999900000,-96.338668380000000000,0.003355868730470000
b76b48e4-3dca-4bbb-b1bd-1176412ee2be.png,30.620677520000000000,-96.339139670000000000,0.000032259952585600
f6e15de1-446c-43e6-8753-95ee0e5c6424.png,30.620303379999900000,-96.339479879999900000,0.000037233076610900
1451e1c9-f43b-4c97-97aa-99e46bf3bb4e.png,30.620548800000000000,-96.339851679999900000,0.018609154555899900
ff07895e-6a45-48cd-8657-93350e618207.png,30.620081469999900000,-96.339639730000000000,0.000405916034877000
bd7ba74d-2902-476e-9200-d99ce0caed2b.png,30.620122229999900000,-96.339716720000000000,0.024600665079000000
b991e93c-b7cf-40d0-a999-e3bd0a515f50.png,30.620122229999900000,-96.339716720000000000,0.000954416972070000
1f31fd0f-31c0-46c7-83d6-84adb28eb696.png,30.620303379999900000,-96.339479879999900000,0.050909533132699900
54b5eede-8657-4e43-ac0d-ae36ec74bad4.png,30.621032629999900000,-96.338730170000000000,0.013438479783199900
69584fe2-d12e-45b2-b815-b5543d06b789.png,30.620004699999900000,-96.339590580000000000,0.017857824183200000
08abaf6b-8f46-4033-a285-e958609dce69.png,30.620503200000000000,-96.340177530000000000,0.023653371668200000
f5c5cef6-5b0e-44f4-a187-f9430edee110.png,30.620795929999900000,-96.339606950000000000,0.000092273917956600
3455e968-cbf4-4466-9bbd-03627f60bd1d.png,30.620744680000000000,-96.339386370000000000,0.039458676490600000
1a71999d-9d44-4e24-bb94-d47d7ff75418.png,30.620242269999900000,-96.339507929999900000,0.004117289377240000
4aac1daa-b018-4860-afcb-67ab96de67bd.png,30.620303379999900000,-96.339479879999900000,0.063913256953699900
ef542227-fcfe-40ca-bbf8-147645dfc6b1.png,30.620744680000000000,-96.339386370000000000,0.052347170109899900
fef64dc4-0fc5-4191-b0a1-b67e892f4f9f.png,30.620903729999900000,-96.338633229999900000,0.021739490767900000
a0709ea4-2599-4e8a-948c-7ab4cc2b95b3.png,30.620303379999900000,-96.339479879999900000,0.052074761226299900
3418b2be-8e1a-468f-84c2-c9c1e0f5aedd.png,30.620242269999900000,-96.339507929999900000,0.001524815650620000
7b0e6ea3-8931-4ced-8af4-576f36977964.png,30.621032629999900000,-96.338730170000000000,0.004699353022680000
0d0d0f6f-37e2-48b0-959e-ac4b4d01a24c.png,30.620997679999900000,-96.338668380000000000,0.000671269313277000
7a7d8f2d-3276-46c3-a5c9-405d3ca40035.png,30.620647500000000000,-96.339158670000000000,0.000131990613656000
d99eff29-749f-42d4-a1ea-94829007a9a2.png,30.620303379999900000,-96.339479879999900000,0.048620463912100000
f20aa7e8-e73c-45ed-9288-ffa791bc2d8f.png,30.620997679999900000,-96.338668380000000000,0.000671269313277000
f5f774e4-54b8-41f3-adb7-db9b03185b3a.png,30.620903729999900000,-96.338633229999900000,0.000092084598751300
71e7dcc8-998a-48f9-b701-b8087b210bb4.png,30.620744680000000000,-96.339386370000000000,0.041742491812000000
12555a2b-e4be-4409-888a-fcfd9ca9161a.png,30.620997679999900000,-96.338668380000000000,0.008544693160180000
aac47484-a38c-44b8-b9ae-8c00865ed8d1.png,30.620283400000000000,-96.339533799999900000,0.014402250708400000
87cf4d3a-71e6-4e25-956d-c39a8c265ac9.png,30.620303379999900000,-96.339479879999900000,0.047652648788300000
ecbe3300-de72-452f-a469-39cb5050216a.png,30.620893999999900000,-96.338534729999900000,0.000838990791006000
35808c99-c145-44a3-a8cd-db70f7b5bc08.png,30.620303379999900000,-96.339479879999900000,0.063853796813700000
5aa59bfd-0f16-41b9-98ad-0a546aecdb52.png,30.620893999999900000,-96.338534729999900000,0.000592098069416000
51d4f161-2d47-44bd-bf7a-c8c47c9ba499.png,30.620122229999900000,-96.339716720000000000,0.028947809111199900
dbadd907-c9d4-4e52-beaa-a74416bfba40.png,30.620800779999900000,-96.339625630000000000,0.001882910479250000
07520445-b213-46ae-9c25-bccb1f698eb1.png,30.620303379999900000,-96.339479879999900000,0.052799931207299900
fd49b77d-8944-4d27-93c7-b31b02081210.png,30.620997679999900000,-96.338668380000000000,0.004050987802710000
c3be142b-1073-46ff-bc1f-0d7b425992bf.png,30.620459799999900000,-96.340220480000000000,0.012226625230600000
354d5d7f-6646-443a-bdc6-0fd6fcac1850.png,30.620997679999900000,-96.338668380000000000,0.000018403253910000
81fdb4cb-e42b-46ef-aa54-ddd3ebff1d37.png,30.620744680000000000,-96.339386370000000000,0.039991086301799900
a79ca8c0-a150-4878-9e9d-2752e75f4472.png,30.620997679999900000,-96.338668380000000000,0.003456249470560000
5874ee3f-ebbf-41b9-a7f4-b385b8b21f65.png,30.620997679999900000,-96.338668380000000000,0.004050987802710000
83211022-2127-40ce-aa65-372c35874f19.png,30.620744680000000000,-96.339386370000000000,0.032926013516600000
eaef035f-d9e7-44ed-b2a9-8b107cb492cb.png,30.620081469999900000,-96.339639730000000000,0.000402227136234000
56dd2322-f8dc-41f1-83a3-8fad361faf0a.png,30.620997679999900000,-96.338668380000000000,0.003471992385680000
a4b7ae6c-fe10-4a18-b1ac-4dde89a80409.png,30.620997679999900000,-96.338668380000000000,0.002033910279490000
391d580b-c6ec-443a-8cb3-80f862fb5e83.png,30.620893999999900000,-96.338534729999900000,0.001118139334150000
e26b8941-72c1-4a4c-b372-14ee47a5f9bf.png,30.620997679999900000,-96.338668380000000000,0.026523596921900000
813fbbd4-6961-4fb9-9dfb-8e14fd529025.png,30.620795929999900000,-96.339606950000000000,0.000243686480576000
008ebeb1-a103-4ec7-aa60-0b990c21a559.png,30.620503200000000000,-96.340177530000000000,0.024576195773199900
dff4ee09-4885-4500-92db-f0c5a881ce51.png,30.620242269999900000,-96.339507929999900000,0.000811949823214000
c7e3ae5b-38cf-4af8-917e-caa6fd32d5c6.png,30.620283400000000000,-96.339533799999900000,0.014343775252899900
0ef3cee6-be37-4c11-94dd-6dcce49136f8.png,30.620744680000000000,-96.339386370000000000,0.039723797167699900
661631b0-8b10-40f5-a2b5-a9af26fdaaaf.png,30.620997679999900000,-96.338668380000000000,0.000468002544977000
78729bef-5bb5-473a-ada3-b4e299b0e598.png,30.621032629999900000,-96.338730170000000000,0.006692024749310000
23a34656-2e0c-4890-99e8-ba683a991fef.png,30.620646199999900000,-96.339160750000000000,0.000017827111788100
3225ad2b-8f13-4568-bde9-33356374683d.png,30.620503200000000000,-96.340177530000000000,0.015627637442299900
8120f4ef-cdee-4fbf-9f8d-a746385aa9c4.png,30.620997679999900000,-96.338668380000000000,0.002531021210530000
14a3da5a-6ef8-424c-952c-9a3107959ef7.png,30.620800779999900000,-96.339625630000000000,0.000029876680071600
4ccf7f61-748a-4aba-8e33-4681cec8c047.png,30.620386629999900000,-96.340384579999900000,0.003300001786780000
e7877abb-07bd-479b-a02c-889094ed04dd.png,30.620348369999900000,-96.340403269999900000,0.007421686354210000
f133b152-c61b-46d2-8a58-abad3d1a1b40.png,30.620744680000000000,-96.339386370000000000,0.047275872121799900
3abf257e-9f25-4ae6-9fb9-04a0855579b6.png,30.620303379999900000,-96.339479879999900000,0.063854452993200000
a177c881-8c0c-4526-8042-6dc36745e150.png,30.620004699999900000,-96.339590580000000000,0.014377226871500000
3c9712f9-72ac-4d3f-978d-762858e94a90.png,30.620081469999900000,-96.339639730000000000,0.000404668985401000
f8c1db0c-f621-40b0-b1ff-63b9e917389f.png,30.620119580000000000,-96.339678320000000000,0.026155711024900000
4e3320aa-1fa1-4d1a-a0aa-9d6d29589120.png,30.620122229999900000,-96.339716720000000000,0.028522406650200000
b33333ee-f25d-46f5-ae72-4f1b0b75bc67.png,30.620903729999900000,-96.338633229999900000,0.000240113419662000
2422ff8d-6d2b-4596-91d5-14691a2aaa91.png,30.620893999999900000,-96.338534729999900000,0.000597856704050000
ff6f9b3c-5fef-435c-8c83-0ab19d3b9a6b.png,30.620997679999900000,-96.338668380000000000,0.004968370554480000
5657b046-bbe6-418f-a2ea-5e802048f527.png,30.620020769999900000,-96.339898270000000000,0.004504141151670000
afec33b9-20a9-4e27-ab6c-9d213a9e932f.png,30.620548800000000000,-96.339851679999900000,0.017297574743300000
bdd0701f-66d7-4369-9a54-82f821fac947.png,30.620303379999900000,-96.339479879999900000,0.026953747364400000
ef9514a3-b4c5-44f1-a309-866b513e416f.png,30.620800779999900000,-96.339625630000000000,0.000091600276819900
50ae363b-1c70-4a0d-aec8-8fe7c0557969.png,30.620997679999900000,-96.338668380000000000,0.020313312725600000
23470fc6-01a9-4623-a39e-e086a9082780.png,30.620538969999900000,-96.339195169999900000,0.008472494579280000
a69cc708-3055-4e60-b72b-946ae14b47a7.png,30.620459799999900000,-96.340220480000000000,0.000008271528827810
1c4cd331-9db9-42ab-aa02-4f655eae66e2.png,30.620494730000000000,-96.340136830000000000,0.003272497683160000
4220f47c-0475-42a4-8931-6a77105282f1.png,30.620744680000000000,-96.339386370000000000,0.040003491896599900
a09f1200-de01-4a30-82de-ae9daadc2790.png,30.620997679999900000,-96.338668380000000000,0.002771612038330000
ca7d2640-74e8-4330-aaa2-025ae12cc6a8.png,30.620459799999900000,-96.340220480000000000,0.000005151176305510
ca38db92-acc2-473c-a9b6-9dc6ff58c228.png,30.620303379999900000,-96.339479879999900000,0.049084664671199900
